"","meses_no_local_alocado","churn","idade","anos_formacao","atuacao_previa_no_municipio","anos_atuacao_previa_no_municipio","media_vinculos_mes","Prorrogado","m_agente_saude","m_tec_aux_enf","m_enfermeiro","m_dentista","regiao_destino","populacao","porte","pib_percapita","variacao_pib","tx_pop_ocupada_2019","orcamento_saude","esgotamento_sanitario","taxa_homicidio","ideb_anosfinais","investimento_infraestrutura","equipamentos_esportivos","equipamentos_culturais","distancia_capital"
"384",37,"migrou",32,0.167008898015058,"Não",0,1,"NÃO",5,2.12162162162162,1.04054054054054,NA,"Nordeste",20189,"PP-II",13525.23,44,13.5370746446084,547.37,0,18.307,5,3177.246,4.603,4.603,118
"385",68,"migrou",38,0,"Não",0,1.30882352941176,"NÃO",4.98876404494382,2.63483146067416,1.15168539325843,1,"Nordeste",20189,"PP-II",13525.23,44,13.5370746446084,547.37,0,18.307,5,3177.246,4.603,4.603,118
"386",36,"migrou",32,0.0848733744010951,"Não",0,1.44444444444444,"NÃO",7.17307692307692,4.13461538461539,1.41346153846154,1,"Nordeste",20189,"PP-II",13525.23,44,13.5370746446084,547.37,0,18.307,5,3177.246,4.603,4.603,118
"387",17,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",4.17647058823529,2.17647058823529,1.52941176470588,1,"Nordeste",20189,"PP-II",13525.23,44,13.5370746446084,547.37,0,18.307,5,3177.246,4.603,4.603,118
"388",68,"migrou",30,0,"Não",0,1.27941176470588,"NÃO",5.42528735632184,2.82787356321839,1.1551724137931,NA,"Nordeste",20189,"PP-II",13525.23,44,13.5370746446084,547.37,0,18.307,5,3177.246,4.603,4.603,118
"389",21,"migrou",31,0,"Não",0,1,"NÃO",9.09523809523809,5.19047619047619,4.19047619047619,1.71428571428571,"Nordeste",13746,"PP-I",12813.45,249,8.88985886803434,700.13,8.52,28.902,5.2,3900.037,29.063,21.798,284
"390",46,"migrou",31,0.0848733744010951,"Não",0,1,"SIM",5.95652173913043,1.60869565217391,1,NA,"Nordeste",13746,"PP-I",12813.45,249,8.88985886803434,700.13,8.52,28.902,5.2,3900.037,29.063,21.798,284
"391",39,"migrou",46,0.167008898015058,"Não",0,1,"SIM",5.43589743589744,1,1,NA,"Nordeste",59712,"MP",7920.4,97,6.23325294748124,393.3,29.03,8.212,5.4,3487.404,1.657,4.971,350
"392",7,"migrou",30,0.167008898015058,"Não",0,1,"NÃO",3.42857142857143,1,1,NA,"Nordeste",59712,"MP",7920.4,97,6.23325294748124,393.3,29.03,8.212,5.4,3487.404,1.657,4.971,350
"393",68,"permanece",36,2.57905544147844,"Não",0,1.80882352941176,"SIM",10.9708737864078,7.86165048543689,3.71844660194175,2.70873786407767,"Sudeste",30684,"PP-II",14667.15,87,12.6450267240256,728.62,80.22,13.078,5,3338.325,26.042,9.766,141
"394",68,"migrou",42,4.50376454483231,"Não",0,1,"SIM",15.8461538461538,5.05128205128205,2.11538461538462,2.07692307692308,"Sudeste",30684,"PP-II",14667.15,87,12.6450267240256,728.62,80.22,13.078,5,3338.325,26.042,9.766,141
"395",32,"migrou",38,0.0848733744010951,"Não",0,1,"NÃO",7.0625,1.25,0.96875,0.6,"Sudeste",29177,"PP-II",16076.13,86,15.4470987421599,586.29,100,23.268,NA,4014.601,6.543,6.543,198
"396",68,"permanece",34,0.0848733744010951,"Não",0,1.5,"SIM",6.25,1.33970588235294,1.02941176470588,NA,"Sudeste",29177,"PP-II",16076.13,86,15.4470987421599,586.29,100,23.268,NA,4014.601,6.543,6.543,198
"397",68,"permanece",50,18.0835044490075,"Não",0,1.14705882352941,"SIM",8.66176470588235,1.60147058823529,1.32169117647059,1.42647058823529,"Sudeste",13836,"PP-I",24502.67,125,30.5579647296907,977.58,78.44,13.698,6,2465.496,13.731,13.731,82
"398",37,"migrou",38,5.58521560574949,"Sim",1.75,1,"NÃO",6,0.870967741935484,1,NA,"Sudeste",7223,"PP-I",12907.98,99,11.8787207531497,848.76,19.86,13.215,3.8,577.828,0,26.385,208
"399",23,"migrou",33,0.0848733744010951,"Não",0,1,"NÃO",5,2.34782608695652,1,NA,"Sudeste",13608,"PP-I",15803.78,54,13.8080540858319,687.72,75.79,39.902,4.6,6340.461,33.373,13.349,279
"400",49,"migrou",43,4.58590006844627,"Sim",0.25,1.39130434782609,"SIM",9.56521739130435,2.6304347826087,1.96195652173913,NA,"Sudeste",12985,"PP-I",14943.59,64,9.64959568733154,757.95,47.18,48.371,NA,5000.42,8.077,16.154,145
"401",9,"migrou",60,27.0855578370979,"Não",0,1,"NÃO",4,1,1,NA,"Sudeste",27458,"PP-II",15959.49,39,16.392308252604,564.66,1.69,51.508,4.9,2715.859,29.174,6.483,254
"402",27,"migrou",34,0.0848733744010951,"Não",0,1,"NÃO",5.14814814814815,1,1,1.62962962962963,"Sudeste",29358,"PP-II",16803.53,82,17.6101914299339,537.04,84.05,9.719,4.4,3666.313,6.534,9.802,218
"403",32,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",4.90625,1,1,1,"Sudeste",29358,"PP-II",16803.53,82,17.6101914299339,537.04,84.05,9.719,4.4,3666.313,6.534,9.802,218
"404",17,"migrou",36,4.16700889801506,"Não",0,1,"NÃO",7.58823529411765,1,1.23529411764706,1,"Sudeste",28931,"PP-II",21236.07,23,11.9007293214891,686.43,62.63,65.623,4,4266.995,6.688,13.376,203
"405",32,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",7,1,1,1.40625,"Sudeste",12770,"PP-I",10119.71,53,9.78073610023493,594.66,35.54,13.029,5.5,9147.468,6.582,13.163,258
"406",73,"migrou",35,5.58521560574949,"Sim",3.83333333333333,1,"SIM",13.6176470588235,4.25735294117647,2.92279411764706,2.26470588235294,"Sudeste",24475,"PP-II",16865.54,74,13.417773237998,602.41,49.08,7.647,NA,3976.089,3.818,19.091,179
"407",20,"migrou",33,0.167008898015058,"Não",0,1,"NÃO",9.3,2.25,1.94,2.185,"Sudeste",18153,"PP-I",15680.19,99,10.4665895444279,896.58,10.14,17.177,5.4,3574.087,5.678,5.678,170
"408",14,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",15,4.10714285714286,3.51428571428571,2.66428571428571,"Sudeste",18153,"PP-I",15680.19,99,10.4665895444279,896.58,10.14,17.177,5.4,3574.087,5.678,5.678,170
"409",9,"migrou",33,2.08350444900753,"Não",0,1,"NÃO",5.55555555555556,1,1,0.3,"Sudeste",13106,"PP-I",16808.03,90,8.32443155806501,747.7,0,0,NA,0,8.13,16.26,51
"410",68,"permanece",37,3.50444900752909,"Não",0,1,"NÃO",4.74137931034483,1.20689655172414,0.96551724137931,NA,"Sudeste",13106,"PP-I",16808.03,90,8.32443155806501,747.7,0,0,NA,0,8.13,16.26,51
"411",31,"migrou",37,3.58658453114305,"Não",0,1,"NÃO",4.83870967741935,2.64516129032258,1,NA,"Sudeste",123752,"GP",18321.97,58,17.4421423492146,369.34,54.71,24.5,4.8,4494.597,2.334,6.224,219
"412",34,"migrou",34,0.0848733744010951,"Não",0,1,"NÃO",6.05882352941176,1,1.02205882352941,NA,"Sudeste",13728,"PP-I",20870.91,92,13.1920163170163,885.15,21.13,35.511,4.9,3486.837,7.099,7.099,234
"413",24,"migrou",33,0.0848733744010951,"Não",0,1,"NÃO",8,1.4375,1.11458333333333,NA,"Sudeste",13728,"PP-I",20870.91,92,13.1920163170163,885.15,21.13,35.511,4.9,3486.837,7.099,7.099,234
"414",9,"migrou",42,0.167008898015058,"Não",0,1,"NÃO",7,4,5.11111111111111,1,"Centro-oeste",2297,"PP-I",15118.42,73,20.896821941663,1158,0,0,NA,5162.461,39.73,0,108
"415",67,"migrou",37,0.16974674880219,"Não",0,1,"NÃO",5.39130434782609,2.1304347826087,1,1,"Centro-oeste",1858,"PP-I",25649.83,80,20.1291711517761,1939.74,0,0,NA,3787.339,53.419,160.256,195
"416",68,"migrou",61,23.9151266255989,"Sim",7.91666666666667,1.47058823529412,"SIM",10.4117647058824,2.30882352941176,1.32352941176471,1.04411764705882,"Centro-oeste",225693,"GP",9523.59,98,5.58634959879128,271.57,42.5,23.536,NA,4779.095,1.932,1.449,192
"417",14,"migrou",48,5.41820670773443,"Não",0,1,"NÃO",7.38461538461539,1.92307692307692,1.76923076923077,1,"Centro-oeste",225693,"GP",9523.59,98,5.58634959879128,271.57,42.5,23.536,NA,4779.095,1.932,1.449,192
"418",57,"migrou",46,9.58521560574949,"Não",0,1.92982456140351,"NÃO",9.46428571428571,3.64285714285714,1.85267857142857,1.03571428571429,"Centro-oeste",225693,"GP",9523.59,98,5.58634959879128,271.57,42.5,23.536,NA,4779.095,1.932,1.449,192
"419",67,"permanece",33,2.08350444900753,"Não",0,1.11940298507463,"SIM",3.59701492537313,1.35820895522388,1.19402985074627,1.11940298507463,"Centro-oeste",10306,"PP-I",28928.98,212,16.2526683485348,1261.74,0,39.349,NA,2306.18,26.462,39.693,418
"420",4,"migrou",47,12.5037645448323,"Não",0,1,"NÃO",5,2,1,NA,"Centro-oeste",8446,"PP-I",16171.2,80,11.8280843002605,824.9,57.77,34.642,5.6,2324.687,11.609,23.218,456
"421",19,"migrou",33,3.16769336071184,"Não",0,1.05263157894737,"NÃO",8.2,1.25,2,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"422",67,"permanece",43,7.58658453114305,"Não",0,1,"SIM",3.98507462686567,3.90298507462687,3.05223880597015,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"423",67,"migrou",46,5.58521560574949,"Não",0,1,"SIM",10.1044776119403,4.33208955223881,4.31716417910448,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"424",67,"migrou",41,7.50444900752909,"Não",0,1,"SIM",6.25373134328358,3.91417910447761,3.64179104477612,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"425",69,"migrou",41,11.1676933607118,"Sim",3.58333333333333,1,"SIM",1.14492753623188,2.2463768115942,2.6195652173913,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"426",67,"permanece",39,7.50444900752909,"Não",0,1,"NÃO",4,2,1.890625,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"427",69,"migrou",38,9.08418891170431,"Não",0,1,"NÃO",5.35135135135135,4.5472972972973,4.02432432432432,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"428",45,"migrou",36,5.08418891170431,"Não",0,1,"SIM",3.68888888888889,3.17222222222222,2.68888888888889,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"429",39,"migrou",37,4.25188227241615,"Não",0,1,"NÃO",3.66666666666667,2.66666666666667,2.92307692307692,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"430",67,"permanece",36,4.25188227241615,"Não",0,1.60655737704918,"NÃO",4.80555555555556,1.9375,1.69444444444444,NA,"Centro-oeste",527796,"GP",23782.62,87,22.8116545028761,745.51,53.16,44.623,4.1,1710.526,3.534,1.414,18
"431",68,"migrou",43,9.50308008213552,"Não",0,1,"SIM",6.89705882352941,1.11764705882353,0.985294117647059,1.05882352941176,"Centro-oeste",18390,"PP-I",12098.07,99,9.9836867862969,657.6,0,19.883,5.1,4459.21,10.021,10.021,412
"432",23,"migrou",32,1.99863107460643,"Não",0,1,"NÃO",6,2.26086956521739,1,1,"Centro-oeste",5695,"PP-I",22018.16,100,13.3625987708516,1055.51,83.84,34.608,NA,3900.428,0,0,337
"433",68,"migrou",31,0.0848733744010951,"Não",0,1.55555555555556,"SIM",11.3650793650794,5.19206349206349,4.63809523809524,2.23214285714286,"Centro-oeste",12510,"PP-I",20761.83,102,11.2869704236611,520.55,0,15.84,NA,764.757,24.027,32.036,301
"434",68,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",10,2.45220588235294,2.62132352941176,1.30882352941176,"Centro-oeste",18108,"PP-I",14779.2,85,15.2915838303512,785.08,88.87,20.114,5,1998.354,10.119,5.06,606
"435",13,"migrou",33,3.08555783709788,"Não",0,1,"NÃO",5,1,1,1,"Centro-oeste",9710,"PP-I",35820.25,82,15.4170957775489,490.43,0,69.431,NA,975.254,10.024,0,175
"436",67,"migrou",45,0.167008898015058,"Não",0,1.08955223880597,"NÃO",7.6986301369863,3.51917808219178,1.5013698630137,1.48219178082192,"Centro-oeste",9710,"PP-I",35820.25,82,15.4170957775489,490.43,0,69.431,NA,975.254,10.024,0,175
"437",25,"migrou",31,0.251882272416153,"Não",0,1,"NÃO",4.04,3.47,1.57,3.62,"Centro-oeste",9164,"PP-I",61640.4,98,27.4879965080751,840.56,76.46,0,NA,1762.124,20.89,41.78,221
"438",10,"migrou",36,0,"Não",0,1,"NÃO",6.1,4.7,1,1.1,"Centro-oeste",17065,"PP-I",35388.46,117,23.4339290946381,879.35,0,59.001,NA,2349.468,11.868,11.868,328
"439",10,"migrou",43,5.99863107460643,"Não",0,1,"NÃO",5,1.06,1.15,1.06,"Centro-oeste",3883,"PP-I",21648.15,98,14.2415657996395,1340.08,0,0,NA,4249.689,57.143,28.571,88
"440",68,"migrou",43,0.0848733744010951,"Não",0,1.25,"SIM",4,2.26882352941176,1.22588235294118,0.84,"Centro-oeste",3883,"PP-I",21648.15,98,14.2415657996395,1340.08,0,0,NA,4249.689,57.143,28.571,88
"441",12,"migrou",31,0.167008898015058,"Não",0,1,"NÃO",6,2.3,1,1,"Centro-oeste",4001,"PP-I",75476.99,305,19.5951012246938,1265.19,0,27.034,4.6,1432.088,26.954,26.954,145
"442",26,"migrou",40,8.08487337440109,"Não",0,1,"NÃO",6.11538461538461,3,2.30769230769231,2,"Centro-oeste",10419,"PP-I",15063.45,110,10.9415490930032,611.88,0,7.523,NA,1619.34,15.231,15.231,126
"443",68,"migrou",40,4.50376454483231,"Não",0,1.17647058823529,"NÃO",8.67441860465116,3.50581395348837,2,1.95348837209302,"Centro-oeste",10419,"PP-I",15063.45,110,10.9415490930032,611.88,0,7.523,NA,1619.34,15.231,15.231,126
"444",11,"migrou",56,0.082135523613963,"Não",0,1,"NÃO",5.90909090909091,1.36363636363636,1,NA,"Centro-oeste",13744,"PP-I",10414.44,56,5.13678696158324,549.19,0,6.04,3.4,733.052,0,12.422,437
"445",29,"migrou",34,0.16974674880219,"Não",0,1,"NÃO",5.13793103448276,2,1,NA,"Centro-oeste",13744,"PP-I",10414.44,56,5.13678696158324,549.19,0,6.04,3.4,733.052,0,12.422,437
"446",25,"migrou",60,18.4969199178645,"Não",0,1,"NÃO",4.72,1.92,1,1.28,"Centro-oeste",115901,"GP",20265.78,87,15.6607794583308,497.4,86.18,34.535,4,1316.808,24.267,3.347,279
"447",18,"migrou",33,2.08350444900753,"Não",0,1,"NÃO",8.17647058823529,4.25,3.88235294117647,2.82352941176471,"Centro-oeste",115901,"GP",20265.78,87,15.6607794583308,497.4,86.18,34.535,4,1316.808,24.267,3.347,279
"448",66,"migrou",35,1.50308008213552,"Não",0,1.78787878787879,"SIM",14.96,7.34,3.545,2.28,"Centro-oeste",115901,"GP",20265.78,87,15.6607794583308,497.4,86.18,34.535,4,1316.808,24.267,3.347,279
"449",36,"migrou",38,0.670773442847365,"Não",0,1,"SIM",10,2.80555555555556,1.22222222222222,1,"Centro-oeste",115901,"GP",20265.78,87,15.6607794583308,497.4,86.18,34.535,4,1316.808,24.267,3.347,279
"450",58,"migrou",37,0.0848733744010951,"Não",0,1.56896551724138,"NÃO",12,6.25531914893617,4.03191489361702,1.53191489361702,"Centro-oeste",115901,"GP",20265.78,87,15.6607794583308,497.4,86.18,34.535,4,1316.808,24.267,3.347,279
"451",68,"migrou",36,0.0848733744010951,"Não",0,1,"NÃO",7,2.67647058823529,1,1.63235294117647,"Centro-oeste",115901,"GP",20265.78,87,15.6607794583308,497.4,86.18,34.535,4,1316.808,24.267,3.347,279
"452",11,"migrou",44,0.0848733744010951,"Não",0,1.63636363636364,"NÃO",6.63636363636364,1,1,1,"Centro-oeste",35664,"PP-II",46701.96,113,27.4534544638852,794.28,51.61,20.531,4.6,1505.393,5.885,0,176
"453",37,"migrou",31,0.0848733744010951,"Não",0,1.18918918918919,"NÃO",5.84210526315789,3.31842105263158,1.94210526315789,NA,"Centro-oeste",4390,"PP-I",29114.15,86,12.369020501139,782.36,0,84.774,NA,4001.879,17.224,17.224,311
"454",19,"migrou",42,1.08418891170431,"Não",0,1,"NÃO",6,6.05263157894737,1.31578947368421,1,"Centro-oeste",4085,"PP-I",17034.52,176,9.10648714810281,1158.37,0,25.687,3.3,2705.647,25.381,25.381,563
"455",29,"migrou",33,0.0848733744010951,"Não",0,1,"NÃO",6.6551724137931,1.06896551724138,1,1,"Centro-oeste",3354,"PP-I",15872.65,98,12.5223613595707,1064.55,0,26.853,NA,2335.358,26.925,26.925,137
"456",67,"migrou",37,3.58658453114305,"Não",0,1,"SIM",8.16417910447761,2.59701492537313,1.22388059701493,NA,"Centro-oeste",10584,"PP-I",12840.15,92,11.4890400604686,529.26,0,28.68,NA,2842.334,7.242,7.242,505
"457",13,"migrou",30,0.0848733744010951,"Não",0,1,"NÃO",9,2.07692307692308,1,1.38461538461538,"Centro-oeste",10584,"PP-I",12840.15,92,11.4890400604686,529.26,0,28.68,NA,2842.334,7.242,7.242,505
"458",9,"migrou",33,0.0848733744010951,"Não",0,1.77777777777778,"NÃO",4.375,1.7,2.7625,0.9875,"Centro-oeste",2919,"PP-I",19730.61,147,12.675573826653,977.34,0,0,NA,4785.319,0,34.566,217
"459",41,"migrou",33,0.0848733744010951,"Não",0,1.13333333333333,"NÃO",8,2.87857142857143,2.02142857142857,1.02142857142857,"Centro-oeste",4904,"PP-I",15769.02,84,12.7039151712887,867.4,0,0,NA,4313.249,37.958,0,122
"460",46,"migrou",32,0.0848733744010951,"Não",0,1.56521739130435,"NÃO",10,1.71739130434783,1.28260869565217,2,"Centro-oeste",2693,"PP-I",40754.53,238,9.61752692164872,1667.94,0,0,NA,4409.806,0,41.563,190
"461",45,"migrou",38,0.0848733744010951,"Não",0,1.73333333333333,"SIM",8.57692307692308,3.28205128205128,3.38461538461538,2.01282051282051,"Centro-oeste",2924,"PP-I",18972.13,122,12.3461012311902,1046.94,0,34.734,NA,2839.699,0,0,225
"462",68,"permanece",43,7.08555783709788,"Sim",2.25,1.64705882352941,"SIM",7.91176470588235,4.65686274509804,2.57843137254902,1,"Centro-oeste",8124,"PP-I",9869.24,79,9.50270802560315,670.8,0,22.517,NA,3536.956,11.521,57.604,526
"463",67,"migrou",38,3.50444900752909,"Não",0,1.44776119402985,"NÃO",3.47422680412371,2.3,2.50876288659794,NA,"Centro-oeste",1685,"PP-I",24688.42,130,17.4480712166172,1736.4,0,65.402,NA,9735.873,128.452,64.226,178
"464",19,"migrou",63,31.419575633128,"Não",0,1,"NÃO",2,1.15789473684211,1.57894736842105,1.47368421052632,"Centro-oeste",6692,"PP-I",10597.77,74,7.083084279737,576.31,0,11.62,NA,1709.395,0,0,569
"465",24,"migrou",36,0.16974674880219,"Não",0,1,"NÃO",4,1.66666666666667,1.41666666666667,1,"Centro-oeste",12521,"PP-I",63346.89,74,15.9332321699545,718.02,44.9,22.395,4.8,1438.49,15.25,7.625,279
"466",24,"migrou",42,9.50308008213552,"Não",0,1,"NÃO",8,2.04166666666667,1.20833333333333,1,"Centro-oeste",51351,"MP",30658.26,90,19.5633970127164,657.33,75.34,17.34,5.9,2257.363,10.937,6.562,131
"467",45,"migrou",34,0.58590006844627,"Não",0,1.82222222222222,"SIM",5,1.77222222222222,1.02222222222222,1,"Centro-oeste",3564,"PP-I",17217.93,99,7.65993265993266,1198.15,0,26.469,NA,122.678,52.729,0,411
"468",31,"migrou",28,0.0848733744010951,"Não",0,1.93548387096774,"NÃO",9.56,4.28,1.52,1.38,"Centro-oeste",34964,"PP-II",25223.67,39,17.3092323532777,483.69,34.98,28.024,4.6,1517.979,4.344,10.86,377
"469",42,"migrou",33,0.167008898015058,"Não",0,1.57142857142857,"NÃO",9,2.11904761904762,1.54761904761905,1.4047619047619,"Centro-oeste",3132,"PP-I",29149.54,115,8.04597701149425,998.68,0,0,NA,2374.285,57.803,28.902,303
"470",9,"migrou",36,0.167008898015058,"Não",0,1,"NÃO",3,1,1,NA,"Centro-oeste",31858,"PP-II",40242.54,88,22.9016259652207,800.37,80.69,24.257,5.6,1459.555,17.66,7.064,95
"471",73,"migrou",70,35.1676933607118,"Sim",13.4166666666667,1.70689655172414,"NÃO",6,1.87121212121212,1,1.22727272727273,"Centro-oeste",2259,"PP-I",16790.16,105,15.2722443559097,1759.28,0,41.999,NA,1585.46,42.017,84.034,125
"472",1,"migrou",34,0.167008898015058,"Não",0,1,"NÃO",6,3.15,1.15,2.15,"Centro-oeste",10659,"PP-I",86429,178,22.2159677268036,1030.11,75.41,27.303,6.1,312.986,18.19,9.095,157
"473",8,"migrou",31,0.0848733744010951,"Não",0,1,"NÃO",5.5,4.0375,1.13125,2.13125,"Centro-oeste",10659,"PP-I",86429,178,22.2159677268036,1030.11,75.41,27.303,6.1,312.986,18.19,9.095,157
"474",46,"migrou",35,1.16632443531828,"Não",0,1,"SIM",10.4130434782609,3.3695652173913,3.30434782608696,2.72826086956522,"Centro-oeste",9573,"PP-I",15749.67,66,10.7176433719837,595.5,0,0,NA,2729.248,9.708,19.416,73
"475",37,"migrou",77,43.0855578370979,"Não",0,1,"NÃO",16.8378378378378,6.7,6.27027027027027,2.51351351351351,"Centro-oeste",105031,"GP",13396.61,119,7.70343993678057,486.29,94.39,47.821,4.1,557.537,2.243,0,259
"476",40,"migrou",38,5.99863107460643,"Não",0,1.425,"SIM",3.7,1.325,1.05,1,"Centro-oeste",105031,"GP",13396.61,119,7.70343993678057,486.29,94.39,47.821,4.1,557.537,2.243,0,259
"477",28,"migrou",39,0.0848733744010951,"Não",0,1.75,"NÃO",9,3.69230769230769,2,1.03846153846154,"Centro-oeste",105031,"GP",13396.61,119,7.70343993678057,486.29,94.39,47.821,4.1,557.537,2.243,0,259
"478",9,"migrou",31,0.0848733744010951,"Não",0,1,"NÃO",11.7777777777778,5.72222222222222,4.88888888888889,1.88888888888889,"Centro-oeste",34914,"PP-II",15787.26,106,15.7300796242195,570.34,72.99,5.42,5.9,913.583,2.749,8.247,511
"479",43,"migrou",35,5.49760438056126,"Não",0,1,"SIM",9.81395348837209,3.27906976744186,3.08720930232558,1.94186046511628,"Centro-oeste",3649,"PP-I",17976.18,88,10.7700739928748,979.22,0,62.054,NA,3449.878,30.836,30.836,70
"480",23,"migrou",31,0,"Não",0,1,"NÃO",8,3.95652173913043,2.47826086956522,1,"Centro-oeste",3538,"PP-I",22194.42,111,9.55342001130582,1086.93,0,0,NA,3813.11,0,26.295,206
"481",9,"migrou",36,0.0848733744010951,"Não",0,1,"NÃO",7.44444444444444,4.75,2.11111111111111,1.55555555555556,"Centro-oeste",6378,"PP-I",16541.75,72,13.1232361241769,542.05,0,15.964,NA,2999.356,15.974,0,126
"482",32,"migrou",31,0.167008898015058,"Não",0,1,"NÃO",10.625,3.49375,1.0140625,1.15,"Centro-oeste",21900,"PP-II",22983.14,89,14.3424657534247,789.6,38.68,40.922,NA,1246.808,13.595,4.532,476
"483",22,"migrou",46,2.49691991786448,"Não",0,1.63636363636364,"NÃO",8.04545454545454,2.98863636363636,1.25,NA,"Centro-oeste",5742,"PP-I",17703.74,159,12.2953674677813,726.31,0,29.172,NA,1833.834,14.637,14.637,459
"484",36,"migrou",36,4.08487337440109,"Não",0,1,"NÃO",5,2.30555555555556,1.11111111111111,NA,"Centro-oeste",142431,"GP",17590.97,79,12.3877526662033,399.86,65.44,44.671,5.1,3038.629,3.99,3.192,26
"485",67,"migrou",44,14.5023956194387,"Não",0,1.11111111111111,"NÃO",7.48780487804878,2.17073170731707,1.14634146341463,NA,"Centro-oeste",142431,"GP",17590.97,79,12.3877526662033,399.86,65.44,44.671,5.1,3038.629,3.99,3.192,26
"486",73,"permanece",47,14.0835044490075,"Sim",8.83333333333333,3.75,"SIM",9.17910447761194,1.46268656716418,1.13432835820896,1.08955223880597,"Centro-oeste",42546,"PP-II",23170.78,91,17.7290462088093,776.93,66.26,37.008,4.7,1808.373,9.946,4.973,307
"487",67,"permanece",75,23.5044490075291,"Sim",1.25,1,"NÃO",10.4285714285714,1,1,1,"Centro-oeste",42546,"PP-II",23170.78,91,17.7290462088093,776.93,66.26,37.008,4.7,1808.373,9.946,4.973,307
"488",10,"migrou",36,2.5845311430527,"Não",0,1,"NÃO",6.2,1,1,1,"Centro-oeste",198861,"GP",16211.6,93,9.88781108412409,429.44,50.66,32.647,4.3,2461.414,0.607,2.428,184
"489",67,"migrou",40,10.9979466119097,"Não",0,1,"SIM",8.23880597014925,2.32835820895522,1.61194029850746,2.02985074626866,"Centro-oeste",198861,"GP",16211.6,93,9.88781108412409,429.44,50.66,32.647,4.3,2461.414,0.607,2.428,184
"490",70,"migrou",37,4.08487337440109,"Não",0,1.04545454545455,"NÃO",9,1.05263157894737,1.47368421052632,1,"Centro-oeste",198861,"GP",16211.6,93,9.88781108412409,429.44,50.66,32.647,4.3,2461.414,0.607,2.428,184
"491",68,"migrou",36,4.08487337440109,"Não",0,1.63235294117647,"SIM",8.82352941176471,2.22058823529412,1.17647058823529,NA,"Centro-oeste",198861,"GP",16211.6,93,9.88781108412409,429.44,50.66,32.647,4.3,2461.414,0.607,2.428,184
